1.0000,1.0000,0.8528,0.8528,0.8528,0.8528,0.8528,0.8528
1.0000,1.0000,0.8528,0.8528,0.8528,0.8528,0.8528,0.8528
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
0.8528,0.8528,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
